project_id,final_status
kkst809594568,0
kkst701728748,0
kkst897720137,0
kkst1770420216,0
kkst942112529,0
kkst736966586,0
kkst1489263472,0
kkst535508100,0
kkst1352035301,0
kkst1463657852,0
kkst1798933409,0
kkst1848555314,0
kkst836985132,0
kkst738902479,0
kkst1510579302,0
kkst859102131,0
kkst1466160894,0
kkst1002522073,0
kkst1912586138,0
kkst272109000,0
kkst353752468,0
kkst988505252,0
kkst686391168,0
kkst1470892004,0
kkst821956048,0
kkst582917389,0
kkst989682364,0
kkst1254361763,0
kkst1647697921,0
kkst199376042,0
kkst421395779,0
kkst1068928740,0
kkst1973824968,0
kkst2023351784,0
kkst1050163681,0
kkst13586388,0
kkst1618278901,0
kkst1845518386,0
kkst73227901,0
kkst1174386351,0
kkst935062643,0
kkst635857819,0
kkst1873458849,0
kkst1190278672,0
kkst361375734,0
kkst1086190406,0
kkst1874661436,0
kkst1493190231,0
kkst576124833,0
kkst2000337747,0
kkst1085163790,0
kkst2144606165,0
kkst1285114243,0
kkst1024033763,0
kkst85765627,0
kkst440531023,0
kkst2132673280,0
kkst381276020,0
kkst1478049742,0
kkst433158299,0
kkst1056639041,0
kkst1202420148,0
kkst660239263,0
kkst1829468807,0
kkst39040695,0
kkst96582569,0
kkst701760308,0
kkst1673683810,0
kkst308173149,0
kkst936452264,0
kkst1872055072,0
kkst17300272,0
kkst1170427434,0
kkst1839259063,0
kkst1891499967,0
kkst1612611566,0
kkst1162930410,0
kkst1473487465,0
kkst1510915949,0
kkst489424698,0
kkst874144458,0
kkst255984219,0
kkst1561166395,0
kkst736703764,0
kkst1215781488,0
kkst414898197,0
kkst352931017,0
kkst2025743594,0
kkst953206966,0
kkst209832282,0
kkst1869756624,0
kkst2125255379,0
kkst253987368,0
kkst1207173053,0
kkst104474405,0
kkst1320394295,0
kkst357435157,0
kkst63485974,0
kkst695208693,0
kkst1600855868,0
kkst1942772457,0
kkst1533451406,0
kkst850969767,0
kkst653109482,0
kkst1411556248,0
kkst989999195,0
kkst1697696256,0
kkst850366402,0
kkst803594457,0
kkst321909964,0
kkst1298821652,0
kkst428923795,0
kkst353823503,0
kkst523262494,0
kkst14414854,0
kkst13589570,0
kkst1725267854,0
kkst1397790809,0
kkst1003182869,0
kkst454023782,0
kkst226277861,0
kkst896187399,0
kkst55432562,0
kkst1084729874,0
kkst1300482735,0
kkst1399971030,0
kkst345213711,0
kkst1167200060,0
kkst928185607,0
kkst500036335,0
kkst1850145709,0
kkst2116716279,0
kkst1800248882,0
kkst734083717,0
kkst1503490288,0
kkst1705117339,0
kkst859141764,0
kkst2094213516,0
kkst472970004,0
kkst136607755,0
kkst1550570290,0
kkst1057820834,0
kkst1319231932,0
kkst1150435200,0
kkst971234920,0
kkst1925304929,0
kkst1487662809,0
kkst948102802,0
kkst1174675419,0
kkst243600509,0
kkst831049275,0
kkst1600054734,0
kkst1150525282,0
kkst494366049,0
kkst2101092421,0
kkst1723096192,0
kkst386860908,0
kkst184596773,0
kkst653865555,0
kkst1432710916,0
kkst1502881535,0
kkst1980818367,0
kkst1210823704,0
kkst2047802363,0
kkst708283483,0
kkst1642371643,0
kkst1671895312,0
kkst155696375,0
kkst1962303389,0
kkst1182064769,0
kkst497106854,0
kkst1122844459,0
kkst1259860239,0
kkst475649797,0
kkst2015837491,0
kkst1741666489,0
kkst661838096,0
kkst1656198914,0
kkst670698034,0
kkst1143824301,0
kkst767886589,0
kkst805395019,0
kkst1055622705,0
kkst402424022,0
kkst864129740,0
kkst224429969,0
kkst2063398312,0
kkst759625825,0
kkst1217755199,0
kkst138087128,0
kkst409819115,0
kkst543543829,0
kkst168172876,0
kkst1810014087,0
kkst1888234081,0
kkst1948143204,0
kkst139465144,0
kkst2087562094,0
kkst1037503865,0
kkst1383803980,0
kkst1854698102,0
kkst1000650960,0
kkst203237444,0
kkst943848430,0
kkst806258723,0
kkst1344205641,0
kkst1734772305,0
kkst1250233560,0
kkst541067673,0
kkst1819279913,0
kkst1403938799,0
kkst1869719377,0
kkst1679408328,0
kkst1496364910,0
kkst1486656829,0
kkst830191065,0
kkst73727631,0
kkst72162342,0
kkst309115251,0
kkst717229878,0
kkst929753307,0
kkst1238118821,0
kkst1833619303,0
kkst300620539,0
kkst557428609,0
kkst1659936832,0
kkst1897581551,0
kkst1377077292,0
kkst1765765596,0
kkst1485614978,0
kkst2076549181,0
kkst249441929,0
kkst486704901,0
kkst1621755533,0
kkst454512556,0
kkst140041127,0
kkst437649356,0
kkst900485974,0
kkst2094903415,0
kkst1557302652,0
kkst1601705190,0
kkst888485742,0
kkst1262029071,0
kkst2014663625,0
kkst1422168187,0
kkst1012334626,0
kkst1588462569,0
kkst1935901637,0
kkst1292148030,0
kkst94886222,0
kkst1769868361,0
kkst726956267,0
kkst1277584782,0
kkst1063447670,0
kkst2064949595,0
kkst657536036,0
kkst60393434,0
kkst669849802,0
kkst962462027,0
kkst1268164558,0
kkst2076877220,0
kkst165965723,0
kkst481342815,0
kkst1173428046,0
kkst63102807,0
kkst1877224306,0
kkst931579300,0
kkst1577583522,0
kkst1030102235,0
kkst1196092313,0
kkst945354782,0
kkst1328759295,0
kkst2138741143,0
kkst1703799277,0
kkst464874528,0
kkst1383546859,0
kkst903083353,0
kkst1345955544,0
kkst525628479,0
kkst1948773776,0
kkst627429315,0
kkst2147392509,0
kkst759026137,0
kkst1577617027,0
kkst869886800,0
kkst1372180959,0
kkst237322509,0
kkst1226647845,0
kkst1917242541,0
kkst405769881,0
kkst426501085,0
kkst699238595,0
kkst819588205,0
kkst1052555922,0
kkst406171338,0
kkst1951220798,0
kkst1528481011,0
kkst1655740890,0
kkst1888813807,0
kkst1088194547,0
kkst1248697208,0
kkst603737609,0
kkst882967864,0
kkst1808991029,0
kkst829726968,0
kkst725302413,0
kkst1559460202,0
kkst959820388,0
kkst78936183,0
kkst1496255429,0
kkst129893032,0
kkst1383312058,0
kkst345923676,0
kkst670565370,0
kkst856521282,0
kkst347866994,0
kkst380337961,0
kkst1851684214,0
kkst841402123,0
kkst510917015,0
kkst1182368636,0
kkst282419582,0
kkst782888542,0
kkst876094627,0
kkst1501133938,0
kkst1293397673,0
kkst941623889,0
kkst787651065,0
kkst103289266,0
kkst1809180912,0
kkst1578646630,0
kkst804814884,0
kkst2034873478,0
kkst126553044,0
kkst1974283922,0
kkst899368006,0
kkst405642374,0
kkst1068910383,0
kkst215944142,0
kkst1046235166,0
kkst1776866353,0
kkst134503970,0
kkst1732078320,0
kkst1552257057,0
kkst756839672,0
kkst1105460788,0
kkst761764475,0
kkst583189298,0
kkst703018403,0
kkst1371694804,0
kkst932246607,0
kkst1610791403,0
kkst701795795,0
kkst320525846,0
kkst382878491,0
kkst1318422934,0
kkst1277907727,0
kkst1091852550,0
kkst1856014715,0
kkst1449505140,0
kkst248486922,0
kkst977516941,0
kkst1265207163,0
kkst1981399810,0
kkst1922590949,0
kkst691865526,0
kkst925935324,0
kkst841283492,0
kkst1518458517,0
kkst1961193216,0
kkst114381568,0
kkst276974549,0
kkst448589891,0
kkst2054097744,0
kkst343020781,0
kkst1193778422,0
kkst2105537919,0
kkst335033877,0
kkst1605201319,0
kkst879684552,0
kkst1318381751,0
kkst1719055235,0
kkst1851163277,0
kkst1201623618,0
kkst1648579777,0
kkst732251155,0
kkst459122294,0
kkst1623946146,0
kkst863313094,0
kkst1177574413,0
kkst2102600482,0
kkst1282786874,0
kkst110903625,0
kkst394066076,0
kkst444895807,0
kkst699834283,0
kkst1997556747,0
kkst887319573,0
kkst778975402,0
kkst508267839,0
kkst1213014441,0
kkst1015884821,0
kkst1159437773,0
kkst1966073190,0
kkst830230137,0
kkst290550765,0
kkst1411592714,0
kkst591521829,0
kkst647039974,0
kkst181549351,0
kkst1121359867,0
kkst2005124886,0
kkst704709715,0
kkst1670550791,0
kkst15912168,0
kkst476819573,0
kkst2119190904,0
kkst1323255366,0
kkst1007184915,0
kkst1817989594,0
kkst188505752,0
kkst254701685,0
kkst1384844295,0
kkst1765122094,0
kkst1806414059,0
kkst1825349077,0
kkst533121286,0
kkst1600742930,0
kkst1945713971,0
kkst1015963105,0
kkst1714742692,0
kkst901711089,0
kkst1802947798,0
kkst913533240,0
kkst942341464,0
kkst872480562,0
kkst227054115,0
kkst205981138,0
kkst27524816,0
kkst987023068,0
kkst1644985362,0
kkst1884056582,0
kkst700715752,0
kkst1376526671,0
kkst1787348928,0
kkst778808643,0
kkst417727802,0
kkst36094256,0
kkst524880919,0
kkst841194298,0
kkst1424571872,0
kkst990828075,0
kkst657019415,0
kkst138420164,0
kkst580107690,0
kkst949503407,0
kkst409131494,0
kkst77340914,0
kkst1850235852,0
kkst102835607,0
kkst1983383383,0
kkst987279878,0
kkst841335703,0
kkst1828872851,0
kkst453701194,0
kkst1440502872,0
kkst484068646,0
kkst77910879,0
kkst1574034029,0
kkst772310912,0
kkst1026730456,0
kkst941011209,0
kkst1150838582,0
kkst38091880,0
kkst1650509630,0
kkst244740800,0
kkst1805583365,0
kkst1931548004,0
kkst879833888,0
kkst1874957057,0
kkst452348042,0
kkst1891301904,0
kkst1021426935,0
kkst723970236,0
kkst1827928419,0
kkst1650214427,0
kkst1580828158,0
kkst650804414,0
kkst1883063964,0
kkst82067943,0
kkst1270988883,0
kkst1130442090,0
kkst1081188912,0
kkst1211487485,0
kkst1823520728,0
kkst188252935,0
kkst616872766,0
kkst2043430052,0
kkst656249594,0
kkst1013308411,0
kkst1261268523,0
kkst1310037208,0
kkst380289180,0
kkst2004425893,0
kkst1881934316,0
kkst689237263,0
kkst409802424,0
kkst1991176172,0
kkst1762646428,0
kkst941186362,0
kkst1024878295,0
kkst420338140,0
kkst165021025,0
kkst390096452,0
kkst1581239410,0
kkst1378733264,0
kkst466154059,0
kkst402769237,0
kkst1853768640,0
kkst388905893,0
kkst77021626,0
kkst1826706299,0
kkst368564583,0
kkst1156987482,0
kkst1065478972,0
kkst2075495896,0
kkst1366281232,0
kkst98515169,0
kkst1683852289,0
kkst516957390,0
kkst1122646642,0
kkst1518491085,0
kkst1967443871,0
kkst2057024214,0
kkst1940178285,0
kkst995826624,0
kkst1449804038,0
kkst898246779,0
kkst1555596189,0
kkst1473280899,0
kkst151412498,0
kkst985908541,0
kkst501946027,0
kkst967550694,0
kkst1855897638,0
kkst811604849,0
kkst276630796,0
kkst1336305121,0
kkst3175234,0
kkst1086953170,0
kkst1420479837,0
kkst467474111,0
kkst604481066,0
kkst845209154,0
kkst844600134,0
kkst1066007542,0
kkst2019230293,0
kkst1156121729,0
kkst264749745,0
kkst872895319,0
kkst609819573,0
kkst337578189,0
kkst1781397894,0
kkst64363100,0
kkst275215631,0
kkst445814025,0
kkst1481172931,0
kkst886180903,0
kkst295399856,0
kkst756950854,0
kkst1249507712,0
kkst1009808881,0
kkst408163624,0
kkst299806777,0
kkst150508204,0
kkst1633998854,0
kkst1971990246,0
kkst1581227190,0
kkst1257027972,0
kkst1711209034,0
kkst243293658,0
kkst44336009,0
kkst1824836574,0
kkst1197552228,0
kkst282574401,0
kkst1948767228,0
kkst838563926,0
kkst1692903725,0
kkst1820321963,0
kkst1111943340,0
kkst1089581592,0
kkst1488074400,0
kkst435186357,0
kkst974077641,0
kkst1065424018,0
kkst262333143,0
kkst766098650,0
kkst352198072,0
kkst1550013700,0
kkst558920519,0
kkst1715434187,0
kkst1808121493,0
kkst1074653849,0
kkst873057031,0
kkst282750696,0
kkst1030932367,0
kkst469201198,0
kkst1759516990,0
kkst794394375,0
kkst1807769150,0
kkst1734187214,0
kkst1274583237,0
kkst543750040,0
kkst621046681,0
kkst1475162232,0
kkst1297943117,0
kkst1165749142,0
kkst953896772,0
kkst1596697392,0
kkst1739068153,0
kkst1240503547,0
kkst1261824770,0
kkst1574418203,0
kkst1720171486,0
kkst839420489,0
kkst947547047,0
kkst447270065,0
kkst1066288676,0
kkst1689569499,0
kkst128745894,0
kkst2007084205,0
kkst916056898,0
kkst1291322763,0
kkst1442776250,0
kkst960120967,0
kkst346656565,0
kkst1055349856,0
kkst858117940,0
kkst1553413539,0
kkst1703548390,0
kkst679092605,0
kkst135525800,0
kkst2136175444,0
kkst1342377466,0
kkst269285068,0
kkst801723065,0
kkst865031862,0
kkst984171585,0
kkst2007468939,0
kkst849010107,0
kkst1234216373,0
kkst754644799,0
kkst1959308822,0
kkst1939612169,0
kkst1709951122,0
kkst1082697979,0
kkst1425983076,0
kkst609525530,0
kkst737669022,0
kkst1843774759,0
kkst1466639059,0
kkst1876939867,0
kkst419579994,0
kkst517175097,0
kkst238389922,0
kkst941201025,0
kkst2019896872,0
kkst247661275,0
kkst264157523,0
kkst2066232458,0
kkst1636160809,0
kkst341779647,0
kkst733668656,0
kkst528344756,0
kkst714540128,0
kkst2034804195,0
kkst881037494,0
kkst1556435470,0
kkst429430865,0
kkst441189483,0
kkst1944706512,0
kkst883550729,0
kkst762225945,0
kkst389039191,0
kkst2021861100,0
kkst183875531,0
kkst980388841,0
kkst1273866422,0
kkst1711196577,0
kkst1195780671,0
kkst1325010268,0
kkst1246981965,0
kkst478675669,0
kkst1909454028,0
kkst1651416619,0
kkst1367604093,0
kkst1425895402,0
kkst513118030,0
kkst1727449730,0
kkst1788713718,0
kkst276737607,0
kkst1838639138,0
kkst1671243879,0
kkst1467010551,0
kkst1077333362,0
kkst787388007,0
kkst1449428736,0
kkst1664810285,0
kkst728274318,0
kkst558951360,0
kkst1656888058,0
kkst1429916392,0
kkst941343562,0
kkst1414577703,0
kkst467607401,0
kkst1083930632,0
kkst754705862,0
kkst783308620,0
kkst2093450034,0
kkst1087468943,0
kkst163920461,0
kkst1297027080,0
kkst372684698,0
kkst1374815323,0
kkst1655248285,0
kkst1220153581,0
kkst1741858197,0
kkst1440906463,0
kkst282190011,0
kkst817927292,0
kkst1293724379,0
kkst1844256221,0
kkst2114175436,0
kkst1397094947,0
kkst2145140470,0
kkst1707705772,0
kkst1711382309,0
kkst1476665791,0
kkst1961271148,0
kkst1508599274,0
kkst71717049,0
kkst1159179640,0
kkst492893945,0
kkst1289086934,0
kkst234219530,0
kkst1401246575,0
kkst381816477,0
kkst822143811,0
kkst1595027638,0
kkst119448531,0
kkst1223690262,0
kkst155921961,0
kkst1797465886,0
kkst2032636220,0
kkst311119331,0
kkst2093187256,0
kkst1628493728,0
kkst720746570,0
kkst179960652,0
kkst287368031,0
kkst1638380622,0
kkst1716769365,0
kkst224882399,0
kkst1740400761,0
kkst1575022725,0
kkst970442734,0
kkst349701013,0
kkst1576944587,0
kkst1662500320,0
kkst144395305,0
kkst345280834,0
kkst660877993,0
kkst726281932,0
kkst1228556064,0
kkst866925067,0
kkst919126577,0
kkst1441893981,0
kkst1788180965,0
kkst1291587851,0
kkst602777090,0
kkst902866524,0
kkst1056502288,0
kkst1159254011,0
kkst1407047403,0
kkst1063110745,0
kkst1948477642,0
kkst1188578829,0
kkst231411730,0
kkst707858771,0
kkst545798834,0
kkst1369372808,0
kkst534281828,0
kkst27754600,0
kkst559424708,0
kkst909734651,0
kkst260501454,0
kkst1133622594,0
kkst648121768,0
kkst961297669,0
kkst1321861999,0
kkst1268915581,0
kkst426474607,0
kkst507082367,0
kkst1797596904,0
kkst64516444,0
kkst1970570589,0
kkst429969295,0
kkst1742958899,0
kkst1688524766,0
kkst1787184263,0
kkst1302574767,0
kkst1874298479,0
kkst941150748,0
kkst980434532,0
kkst2063381272,0
kkst1389624501,0
kkst1428320041,0
kkst1058894648,0
kkst646471544,0
kkst961385439,0
kkst1158565849,0
kkst1150961077,0
kkst1521176782,0
kkst1095870276,0
kkst227701899,0
kkst1981231979,0
kkst404996054,0
kkst1955484878,0
kkst1653283799,0
kkst1227857114,0
kkst411567167,0
kkst1877626675,0
kkst1176167136,0
kkst1433736254,0
kkst1390076448,0
kkst743683281,0
kkst1752004667,0
kkst478875251,0
kkst2066295529,0
kkst1420359261,0
kkst1847988898,0
kkst1010778576,0
kkst2138405084,0
kkst1500430001,0
kkst123848070,0
kkst1581166215,0
kkst1338229375,0
kkst1570069304,0
kkst77195913,0
kkst1253810238,0
kkst1453002609,0
kkst69696344,0
kkst1840279434,0
kkst1206261760,0
kkst765689867,0
kkst1927018763,0
kkst562131798,0
kkst1293936606,0
kkst432652039,0
kkst460848006,0
kkst130285456,0
kkst517822049,0
kkst908151714,0
kkst583002278,0
kkst1887631778,0
kkst2093705876,0
kkst2109162941,0
kkst986064646,0
kkst364658255,0
kkst1053006961,0
kkst1461338304,0
kkst484851800,0
kkst1964093977,0
kkst855451670,0
kkst2050880594,0
kkst1297831155,0
kkst593061090,0
kkst1482734281,0
kkst251139311,0
kkst665966958,0
kkst41610349,0
kkst81252670,0
kkst426208569,0
kkst541600064,0
kkst1241604733,0
kkst863993785,0
kkst713117219,0
kkst687455709,0
kkst1432651973,0
kkst1078978189,0
kkst1354098631,0
kkst165410430,0
kkst1683764278,0
kkst1939409025,0
kkst1707057196,0
kkst18226969,0
kkst425057467,0
kkst101788707,0
kkst1877880782,0
kkst23072459,0
kkst350542862,0
kkst1211590601,0
kkst65568166,0
kkst867733249,0
kkst858986407,0
kkst762894697,0
kkst425907086,0
kkst1256309414,0
kkst112271387,0
kkst1047419535,0
kkst789677461,0
kkst527429532,0
kkst680993485,0
kkst1740110997,0
kkst1520527411,0
kkst956346717,0
kkst80904172,0
kkst1933632645,0
kkst1342661929,0
kkst972239661,0
kkst697952410,0
kkst1333299449,0
kkst1288843586,0
kkst1587349592,0
kkst1296301404,0
kkst1815740275,0
kkst614575202,0
kkst1807694503,0
kkst1864477166,0
kkst1532473399,0
kkst686367682,0
kkst465909695,0
kkst1479780051,0
kkst2131991085,0
kkst1867033322,0
kkst1317690439,0
kkst202716210,0
kkst1424871134,0
kkst1987039488,0
kkst846311084,0
kkst1287051793,0
kkst1994570819,0
kkst542152299,0
kkst1539840572,0
kkst1652393942,0
kkst1579207150,0
kkst751763026,0
kkst636729470,0
kkst2120699448,0
kkst1250034155,0
kkst1092423583,0
kkst906822042,0
kkst1037360287,0
kkst1126636446,0
kkst1897408392,0
kkst2119584699,0
kkst271926873,0
kkst505218166,0
kkst1894227988,0
kkst446912264,0
kkst834344888,0
kkst1192552010,0
kkst1870264962,0
kkst573284762,0
kkst2064122600,0
kkst1457030168,0
kkst523218997,0
kkst685915143,0
kkst759671145,0
kkst620395120,0
kkst1647367759,0
kkst2083394396,0
kkst1090141340,0
kkst1460076019,0
kkst813022815,0
kkst1267498155,0
kkst1340114838,0
kkst240305731,0
kkst1233247351,0
kkst1239997097,0
kkst2080007838,0
kkst797960364,0
kkst443275415,0
kkst1118908248,0
kkst432877004,0
kkst1798677306,0
kkst44726672,0
kkst1783785588,0
kkst604537503,0
kkst1806655537,0
kkst1788924624,0
kkst940852584,0
kkst1761895934,0
kkst690621563,0
kkst1682561386,0
kkst2020610140,0
kkst1647025549,0
kkst292427664,0
kkst935240244,0
kkst1562573309,0
kkst404375253,0
kkst1837094178,0
kkst1459869504,0
kkst671053317,0
kkst1560102873,0
kkst2086944849,0
kkst1516036833,0
kkst1714078651,0
kkst565477039,0
kkst1155248986,0
kkst70734776,0
kkst965993998,0
kkst49341567,0
kkst235392344,0
kkst2027611149,0
kkst646682384,0
kkst276025372,0
kkst1057531470,0
kkst630914271,0
kkst1586409500,0
kkst804592351,0
kkst1405048161,0
kkst1497242853,0
kkst1157661510,0
kkst2127760893,0
kkst1743966917,0
kkst359022836,0
kkst709869395,0
kkst95286576,0
kkst295811582,0
kkst1709262733,0
kkst557906176,0
kkst2036607304,0
kkst1731428820,0
kkst1959265796,0
kkst1585160243,0
kkst2063424402,0
kkst519589533,0
kkst1556198855,0
kkst835937310,0
kkst1675711102,0
kkst994176357,0
kkst1082141839,0
kkst1058338171,0
kkst543392187,0
kkst1439201473,0
kkst458723928,0
kkst2112167984,0
kkst1006858038,0
kkst2020603295,0
kkst1282655839,0
kkst329787568,0
kkst900421708,0
kkst1170335415,0
kkst644827309,0
kkst2063860711,0
kkst2122170358,0
kkst89430072,0
kkst1826801694,0
kkst1692538998,0
kkst451170606,0
kkst593979457,0
kkst592298182,0
kkst766474338,0
kkst345098133,0
kkst1654458379,0
kkst2140644215,0
kkst2075005014,0
kkst1550884596,0
kkst1082719335,0
kkst1792690935,0
kkst162046394,0
kkst1505688648,0
kkst1181485972,0
kkst1911622225,0
kkst1473575913,0
kkst410536021,0
kkst98475154,0
kkst2078907695,0
kkst806205517,0
kkst180402082,0
kkst2017837876,0
kkst2045735281,0
kkst1458194674,0
kkst1689938529,0
kkst2038370714,0
kkst1734953473,0
kkst1564040653,0
kkst449790576,0
kkst372908820,0
kkst1920730132,0
kkst1291152575,0
kkst219529636,0
kkst1763974993,0
kkst122484776,0
kkst1723136233,0
kkst664219837,0
kkst1199766910,0
kkst2081339431,0
kkst291065884,0
kkst425613192,0
kkst537169178,0
kkst947850192,0
kkst1091105882,0
kkst2028176630,0
kkst1075635644,0
kkst577956144,0
kkst426304838,0
kkst1812670231,0
kkst1259469289,0
kkst610241173,0
kkst977225587,0
kkst1196535744,0
kkst1926365048,0
kkst1510756671,0
kkst1873181549,0
kkst1149575834,0
kkst1090936224,0
kkst2032145278,0
kkst1533810254,0
kkst1508423946,0
kkst6357243,0
kkst1364905290,0
kkst2096680312,0
kkst1118007159,0
kkst1443290208,0
kkst2130977063,0
kkst556194688,0
kkst2007081409,0
kkst1817158197,0
kkst574027856,0
kkst1339010798,0
kkst434196583,0
kkst1060102447,0
kkst1682209189,0
kkst232300928,0
kkst150804170,0
kkst317915457,0
kkst827318393,0
kkst1692036595,0
kkst1753330083,0
kkst1748991261,0
kkst509250149,0
kkst1423275922,0
kkst847207902,0
kkst1493261104,0
kkst531944419,0
kkst1488576659,0
kkst1445446755,0
kkst96512435,0
kkst1527274025,0
kkst915343421,0
kkst1328837815,0
kkst373279482,0
kkst1696457595,0
kkst817226517,0
kkst1968807472,0
kkst675264377,0
kkst987649867,0
kkst1583013468,0
kkst478910551,0
kkst512722460,0
kkst2129362388,0
kkst1430635800,0
kkst218831049,0
kkst1620960441,0
kkst2047558665,0
kkst1351871736,0
kkst1900038488,0
kkst1818337100,0
kkst1957492419,0
kkst1277163538,0
kkst2051162134,0
kkst1720440161,0
kkst1620721603,0
kkst72597053,0
kkst249970294,0
kkst103963936,0
kkst1137219261,0
kkst827940854,0
kkst1128244432,0
kkst596934065,0
kkst1788588646,0
kkst271377965,0
kkst1751510822,0
kkst2029703610,0
kkst1091191568,0
kkst1245011898,0
kkst670036426,0
kkst1500798137,0
kkst1591260486,0
kkst399697219,0
kkst989601587,0
kkst2018262447,0
kkst10768041,0
kkst1695852845,0
kkst1423367294,0
kkst1941912842,0
kkst244149986,0
kkst1664847713,0
kkst1845598135,0
kkst1699667235,0
kkst339694236,0
kkst1008491921,0
kkst2533322,0
kkst1935720832,0
kkst895887924,0
kkst645556605,0
kkst2058718235,0
kkst1463629747,0
kkst1150811311,0
kkst1636688827,0
kkst1808747470,0
kkst1134702499,0
kkst1896541749,0
kkst1209347801,0
kkst676702364,0
kkst1254307998,0
kkst522363528,0
kkst1486798238,0
kkst80787363,0
kkst1922948822,0
kkst40857855,0
kkst1382266665,0
kkst1231082835,0
kkst1737005322,0
kkst665741648,0
kkst724948543,0
kkst348163682,0
kkst1132824077,0
kkst1194620096,0
kkst287930969,0
kkst1602430546,0
kkst1762826482,0
kkst1334279823,0
kkst1347504985,0
kkst916519123,0
kkst1647159940,0
kkst1628138320,0
kkst1536305037,0
kkst41379736,0
kkst1479304174,0
kkst1521955693,0
kkst1628479580,0
kkst2023225734,0
kkst999753943,0
kkst1744260337,0
kkst1937625044,0
kkst1430153118,0
kkst1039127952,0
kkst1595121246,0
kkst1365969058,0
kkst336109064,0
kkst1030885256,0
kkst814465182,0
kkst1412409644,0
kkst42979899,0
kkst1989772091,0
kkst85042582,0
kkst2015014250,0
kkst446507394,0
kkst1318859571,0
kkst1805197500,0
kkst240485857,0
kkst1917380395,0
kkst1565546288,0
kkst1906537705,0
kkst1410162122,0
kkst950193225,0
kkst1361859439,0
kkst1873860760,0
kkst2034464892,0
kkst1586732246,0
kkst601986660,0
kkst131740268,0
kkst1617960817,0
kkst1624991094,0
kkst1241900110,0
kkst1832683422,0
kkst666537782,0
kkst884215319,0
kkst1139337262,0
kkst1396092194,0
kkst1741582936,0
kkst1454765523,0
kkst252993805,0
kkst1054664688,0
kkst197599880,0
kkst1216721587,0
kkst839047766,0
kkst287490383,0
kkst1849961300,0
kkst1617470495,0
kkst646106541,0
kkst275072410,0
kkst1459770787,0
kkst907574651,0
kkst197314874,0
kkst1184326482,0
kkst1819693172,0
kkst742029639,0
kkst693409509,0
kkst1786889596,0
kkst1134577749,0
kkst637857935,0
kkst371564959,0
kkst692814418,0
kkst1797601035,0
kkst1798620013,0
kkst2098819084,0
kkst1744930240,0
kkst559583937,0
kkst1132069354,0
kkst328048376,0
kkst989705859,0
kkst635251287,0
kkst1350759541,0
kkst2124874736,0
kkst1955272684,0
kkst1338406646,0
kkst1624401386,0
kkst1792588444,0
kkst1828948555,0
kkst41066146,0
kkst492003110,0
kkst1283038837,0
kkst473581102,0
kkst372387858,0
kkst703577945,0
kkst1869084143,0
kkst749919800,0
kkst169095385,0
kkst247189569,0
kkst1380392180,0
kkst62957856,0
kkst1086216488,0
kkst1272235096,0
kkst1075857870,0
kkst1593724700,0
kkst93769618,0
kkst1316956726,0
kkst1264503534,0
kkst1572939102,0
kkst1526401481,0
kkst1897803095,0
kkst1288548185,0
kkst529125405,0
kkst775964073,0
kkst1266882148,0
kkst1117212384,0
kkst902762784,0
kkst1056768634,0
kkst877406428,0
kkst122267842,0
kkst1217193029,0
kkst1070021743,0
kkst753123711,0
kkst1991736042,0
kkst55434688,0
kkst771070233,0
kkst1479330278,0
kkst1561323696,0
kkst1123295756,0
kkst988224736,0
kkst2055466197,0
kkst1904168154,0
kkst1534339440,0
kkst1363856334,0
kkst1640465545,0
kkst223869624,0
kkst1056655365,0
kkst694605239,0
kkst1618242941,0
kkst1456552518,0
kkst903356358,0
kkst1473435255,0
kkst543644516,0
kkst2069682489,0
kkst886490151,0
kkst813598536,0
kkst798969365,0
kkst194761184,0
kkst964896894,0
kkst211093297,0
kkst835605770,0
kkst126298693,0
kkst1349556854,0
kkst798788405,0
kkst943348647,0
kkst946457514,0
kkst1036288991,0
kkst1238060879,0
kkst1298065646,0
kkst1089457596,0
kkst709873243,0
kkst644982805,0
kkst99286015,0
kkst1097780389,0
kkst577887742,0
kkst1268160371,0
kkst830892465,0
kkst1347965775,0
kkst1786874156,0
kkst579622426,0
kkst1143346336,0
kkst1462663217,0
kkst1951582613,0
kkst1478134776,0
kkst1672322339,0
kkst1804047368,0
kkst1656419924,0
kkst303396636,0
kkst432403234,0
kkst1515251916,0
kkst1617957446,0
kkst1947642179,0
kkst1430001786,0
kkst1719708925,0
kkst856440370,0
kkst1829842029,0
kkst1539544712,0
kkst1627890570,0
kkst1112542171,0
kkst1896025248,0
kkst834039252,0
kkst1304882637,0
kkst13098254,0
kkst152889055,0
kkst1061821178,0
kkst753314371,0
kkst2079810433,0
kkst1020906558,0
kkst2135039749,0
kkst1221007355,0
kkst1123319817,0
kkst577672700,0
kkst1770055228,0
kkst791415910,0
kkst846497296,0
kkst1224361128,0
kkst2032141672,0
kkst893195180,0
kkst335152264,0
kkst2116385306,0
kkst405946891,0
kkst1678880995,0
kkst661746243,0
kkst65430459,0
kkst1613240408,0
kkst15209426,0
kkst211193555,0
kkst554553991,0
kkst1510442029,0
kkst711563209,0
kkst1237693848,0
kkst1223097694,0
kkst419474210,0
kkst792545292,0
kkst437735209,0
kkst1123889576,0
kkst486781641,0
kkst437245175,0
kkst1776745590,0
kkst947096796,0
