connection_id,target
cxcon_70223,0
cxcon_70226,0
cxcon_70229,0
cxcon_70232,0
cxcon_70235,0
cxcon_70238,0
cxcon_70241,0
cxcon_70244,1
cxcon_70247,1
cxcon_70250,0
cxcon_70253,0
cxcon_70256,0
cxcon_70259,0
cxcon_70262,0
cxcon_70265,0
cxcon_70268,1
cxcon_70271,1
cxcon_70274,0
cxcon_70277,0
cxcon_70280,1
cxcon_70283,0
cxcon_70286,0
cxcon_70289,0
cxcon_70292,0
cxcon_70295,0
cxcon_70298,0
cxcon_70301,0
cxcon_70304,1
cxcon_70307,0
cxcon_70310,0
cxcon_70313,0
cxcon_70316,1
cxcon_70319,0
cxcon_70322,0
cxcon_70325,0
cxcon_70328,0
cxcon_70331,0
cxcon_70334,0
cxcon_70337,1
cxcon_70340,0
cxcon_70343,0
cxcon_70346,1
cxcon_70349,0
cxcon_70352,0
cxcon_70355,0
cxcon_70358,0
cxcon_70361,1
cxcon_70364,1
cxcon_70367,0
cxcon_70370,0
cxcon_70373,1
cxcon_70376,0
cxcon_70379,0
cxcon_70382,1
cxcon_70385,0
cxcon_70388,0
cxcon_70391,1
cxcon_70394,0
cxcon_70397,1
cxcon_70400,0
cxcon_70403,0
cxcon_70406,0
cxcon_70409,1
cxcon_70412,1
cxcon_70415,0
cxcon_70418,0
cxcon_70421,0
cxcon_70424,0
cxcon_70427,0
cxcon_70430,0
cxcon_70433,1
cxcon_70436,0
cxcon_70439,0
cxcon_70442,0
cxcon_70445,0
cxcon_70448,0
cxcon_70451,1
cxcon_70454,0
cxcon_70457,0
cxcon_70460,0
cxcon_70463,1
cxcon_70466,0
cxcon_70469,1
cxcon_70472,0
cxcon_70475,0
cxcon_70478,0
cxcon_70481,0
cxcon_70484,0
cxcon_70487,1
cxcon_70490,0
cxcon_70493,0
cxcon_70496,0
cxcon_70499,0
cxcon_70502,0
cxcon_70505,0
cxcon_70508,0
cxcon_70511,0
cxcon_70514,0
cxcon_70517,0
cxcon_70520,0
cxcon_70523,0
cxcon_70526,0
cxcon_70529,1
cxcon_70532,0
cxcon_70535,1
cxcon_70538,1
cxcon_70541,0
cxcon_70544,1
cxcon_70547,0
cxcon_70550,0
cxcon_70553,0
cxcon_70556,0
cxcon_70559,0
cxcon_70562,0
cxcon_70565,0
cxcon_70568,0
cxcon_70571,0
cxcon_70574,0
cxcon_70577,0
cxcon_70580,0
cxcon_70583,0
cxcon_70586,0
cxcon_70589,0
cxcon_70592,0
cxcon_70595,1
cxcon_70598,1
cxcon_70601,0
cxcon_70604,0
cxcon_70607,0
cxcon_70610,1
cxcon_70613,0
cxcon_70616,0
cxcon_70619,1
cxcon_70622,2
cxcon_70625,0
cxcon_70628,0
cxcon_70631,0
cxcon_70634,0
cxcon_70637,0
cxcon_70640,0
cxcon_70643,0
cxcon_70646,0
cxcon_70649,0
cxcon_70652,0
cxcon_70655,0
cxcon_70658,0
cxcon_70661,0
cxcon_70664,0
cxcon_70667,0
cxcon_70670,1
cxcon_70673,1
cxcon_70676,1
cxcon_70679,0
cxcon_70682,0
cxcon_70685,0
cxcon_70688,0
cxcon_70691,0
cxcon_70694,0
cxcon_70697,0
cxcon_70700,0
cxcon_70703,0
cxcon_70706,0
cxcon_70709,0
cxcon_70712,0
cxcon_70715,0
cxcon_70718,0
cxcon_70721,0
cxcon_70724,0
cxcon_70727,0
cxcon_70730,0
cxcon_70733,1
cxcon_70736,0
cxcon_70739,0
cxcon_70742,0
cxcon_70745,0
cxcon_70748,0
cxcon_70751,0
cxcon_70754,0
cxcon_70757,0
cxcon_70760,0
cxcon_70763,0
cxcon_70766,1
cxcon_70769,0
cxcon_70772,1
cxcon_70775,1
cxcon_70778,1
cxcon_70781,0
cxcon_70784,1
cxcon_70787,0
cxcon_70790,0
cxcon_70793,1
cxcon_70796,0
cxcon_70799,0
cxcon_70802,0
cxcon_70805,0
cxcon_70808,0
cxcon_70811,0
cxcon_70814,0
cxcon_70817,0
cxcon_70820,0
cxcon_70823,0
cxcon_70826,0
cxcon_70829,1
cxcon_70832,0
cxcon_70835,0
cxcon_70838,0
cxcon_70841,0
cxcon_70844,0
cxcon_70847,0
cxcon_70850,0
cxcon_70853,0
cxcon_70856,1
cxcon_70859,0
cxcon_70862,1
cxcon_70865,1
cxcon_70868,0
cxcon_70871,0
cxcon_70874,1
cxcon_70877,0
cxcon_70880,0
cxcon_70883,0
cxcon_70886,0
cxcon_70889,0
cxcon_70892,0
cxcon_70895,0
cxcon_70898,0
cxcon_70901,0
cxcon_70904,1
cxcon_70907,0
cxcon_70910,0
cxcon_70913,0
cxcon_70916,0
cxcon_70919,1
cxcon_70922,1
cxcon_70925,0
cxcon_70928,0
cxcon_70931,0
cxcon_70934,1
cxcon_70937,0
cxcon_70940,0
cxcon_70943,0
cxcon_70946,0
cxcon_70949,0
cxcon_70952,1
cxcon_70955,0
cxcon_70958,1
cxcon_70961,0
cxcon_70964,0
cxcon_70967,1
cxcon_70970,0
cxcon_70973,0
cxcon_70976,0
cxcon_70979,0
cxcon_70982,0
cxcon_70985,0
cxcon_70988,0
cxcon_70991,0
cxcon_70994,0
cxcon_70997,0
cxcon_71000,0
cxcon_71003,0
cxcon_71006,1
cxcon_71009,1
cxcon_71012,0
cxcon_71015,0
cxcon_71018,0
cxcon_71021,1
cxcon_71024,0
cxcon_71027,0
cxcon_71030,0
cxcon_71033,0
cxcon_71036,1
cxcon_71039,0
cxcon_71042,0
cxcon_71045,0
cxcon_71048,0
cxcon_71051,0
cxcon_71054,1
cxcon_71057,0
cxcon_71060,0
cxcon_71063,0
cxcon_71066,0
cxcon_71069,0
cxcon_71072,0
cxcon_71075,0
cxcon_71078,0
cxcon_71081,0
cxcon_71084,0
cxcon_71087,0
cxcon_71090,0
cxcon_71093,0
cxcon_71096,0
cxcon_71099,0
cxcon_71102,1
cxcon_71105,0
cxcon_71108,1
cxcon_71111,0
cxcon_71114,0
cxcon_71117,1
cxcon_71120,0
cxcon_71123,1
cxcon_71126,0
cxcon_71129,0
cxcon_71132,0
cxcon_71135,0
cxcon_71138,0
cxcon_71141,1
cxcon_71144,0
cxcon_71147,0
cxcon_71150,0
cxcon_71153,1
cxcon_71156,0
cxcon_71159,0
cxcon_71162,1
cxcon_71165,0
cxcon_71168,0
cxcon_71171,1
cxcon_71174,0
cxcon_71177,0
cxcon_71180,0
cxcon_71183,0
cxcon_71186,0
cxcon_71189,0
cxcon_71192,0
cxcon_71195,0
cxcon_71198,0
cxcon_71201,0
cxcon_71204,1
cxcon_71207,0
cxcon_71210,0
cxcon_71213,1
cxcon_71216,1
cxcon_71219,0
cxcon_71222,1
cxcon_71225,0
cxcon_71228,0
cxcon_71231,1
cxcon_71234,0
cxcon_71237,0
cxcon_71240,0
cxcon_71243,1
cxcon_71246,0
cxcon_71249,0
cxcon_71252,1
cxcon_71255,0
cxcon_71258,1
cxcon_71261,0
cxcon_71264,0
cxcon_71267,0
cxcon_71270,0
cxcon_71273,0
cxcon_71276,0
cxcon_71279,0
cxcon_71282,0
cxcon_71285,0
cxcon_71288,1
cxcon_71291,0
cxcon_71294,1
cxcon_71297,0
cxcon_71300,0
cxcon_71303,1
cxcon_71306,1
cxcon_71309,1
cxcon_71312,1
cxcon_71315,1
cxcon_71318,0
cxcon_71321,1
cxcon_71324,0
cxcon_71327,0
cxcon_71330,0
cxcon_71333,0
cxcon_71336,0
cxcon_71339,0
cxcon_71342,0
cxcon_71345,0
cxcon_71348,1
cxcon_71351,1
cxcon_71354,1
cxcon_71357,0
cxcon_71360,0
cxcon_71363,0
cxcon_71366,0
cxcon_71369,0
cxcon_71372,0
cxcon_71375,0
cxcon_71378,0
cxcon_71381,0
cxcon_71384,0
cxcon_71387,0
cxcon_71390,0
cxcon_71393,0
cxcon_71396,0
cxcon_71399,0
cxcon_71402,0
cxcon_71405,0
cxcon_71408,1
cxcon_71411,1
cxcon_71414,0
cxcon_71417,0
cxcon_71420,0
cxcon_71423,1
cxcon_71426,0
cxcon_71429,0
cxcon_71432,0
cxcon_71435,0
cxcon_71438,0
cxcon_71441,0
cxcon_71444,0
cxcon_71447,0
cxcon_71450,0
cxcon_71453,0
cxcon_71456,1
cxcon_71459,0
cxcon_71462,1
cxcon_71465,0
cxcon_71468,0
cxcon_71471,1
cxcon_71474,0
cxcon_71477,0
cxcon_71480,0
cxcon_71483,0
cxcon_71486,0
cxcon_71489,0
cxcon_71492,0
cxcon_71495,0
cxcon_71498,0
cxcon_71501,0
cxcon_71504,0
cxcon_71507,1
cxcon_71510,0
cxcon_71513,1
cxcon_71516,0
cxcon_71519,0
cxcon_71522,0
cxcon_71525,1
cxcon_71528,0
cxcon_71531,0
cxcon_71534,0
cxcon_71537,0
cxcon_71540,0
cxcon_71543,0
cxcon_71546,0
cxcon_71549,0
cxcon_71552,0
cxcon_71555,1
cxcon_71558,1
cxcon_71561,0
cxcon_71564,1
cxcon_71567,1
cxcon_71570,0
cxcon_71573,0
cxcon_71576,0
cxcon_71579,0
cxcon_71582,0
cxcon_71585,0
cxcon_71588,1
cxcon_71591,0
cxcon_71594,1
cxcon_71597,0
cxcon_71600,0
cxcon_71603,0
cxcon_71606,0
cxcon_71609,0
cxcon_71612,0
cxcon_71615,1
cxcon_71618,0
cxcon_71621,1
cxcon_71624,0
cxcon_71627,0
cxcon_71630,0
cxcon_71633,0
cxcon_71636,0
cxcon_71639,0
cxcon_71642,1
cxcon_71645,0
cxcon_71648,0
cxcon_71651,0
cxcon_71654,0
cxcon_71657,1
cxcon_71660,0
cxcon_71663,0
cxcon_71666,0
cxcon_71669,0
cxcon_71672,0
cxcon_71675,1
cxcon_71678,0
cxcon_71681,0
cxcon_71684,0
cxcon_71687,0
cxcon_71690,1
cxcon_71693,0
cxcon_71696,0
cxcon_71699,0
cxcon_71702,0
cxcon_71705,1
cxcon_71708,0
cxcon_71711,0
cxcon_71714,0
cxcon_71717,0
cxcon_71720,0
cxcon_71723,0
cxcon_71726,1
cxcon_71729,1
cxcon_71732,0
cxcon_71735,1
cxcon_71738,0
cxcon_71741,0
cxcon_71744,0
cxcon_71747,0
cxcon_71750,0
cxcon_71753,0
cxcon_71756,0
cxcon_71759,0
cxcon_71762,0
cxcon_71765,1
cxcon_71768,0
cxcon_71771,0
cxcon_71774,0
cxcon_71777,0
cxcon_71780,0
cxcon_71783,0
cxcon_71786,0
cxcon_71789,0
cxcon_71792,0
cxcon_71795,1
cxcon_71798,0
cxcon_71801,0
cxcon_71804,0
cxcon_71807,0
cxcon_71810,0
cxcon_71813,0
cxcon_71816,0
cxcon_71819,1
cxcon_71822,0
cxcon_71825,0
cxcon_71828,0
cxcon_71831,1
cxcon_71834,0
cxcon_71837,0
cxcon_71840,1
cxcon_71843,1
cxcon_71846,0
cxcon_71849,0
cxcon_71852,0
cxcon_71855,0
cxcon_71858,1
cxcon_71861,0
cxcon_71864,0
cxcon_71867,1
cxcon_71870,0
cxcon_71873,0
cxcon_71876,1
cxcon_71879,0
cxcon_71882,0
cxcon_71885,0
cxcon_71888,1
cxcon_71891,0
cxcon_71894,1
cxcon_71897,0
cxcon_71900,0
cxcon_71903,1
cxcon_71906,0
cxcon_71909,0
cxcon_71912,0
cxcon_71915,0
cxcon_71918,0
cxcon_71921,1
cxcon_71924,0
cxcon_71927,0
cxcon_71930,1
cxcon_71933,0
cxcon_71936,0
cxcon_71939,0
cxcon_71942,1
cxcon_71945,0
cxcon_71948,1
cxcon_71951,0
cxcon_71954,0
cxcon_71957,0
cxcon_71960,0
cxcon_71963,0
cxcon_71966,0
cxcon_71969,0
cxcon_71972,1
cxcon_71975,1
cxcon_71978,0
cxcon_71981,1
cxcon_71984,0
cxcon_71987,0
cxcon_71990,0
cxcon_71993,0
cxcon_71996,0
cxcon_71999,0
cxcon_72002,0
cxcon_72005,0
cxcon_72008,0
cxcon_72011,0
cxcon_72014,0
cxcon_72017,0
cxcon_72020,0
cxcon_72023,0
cxcon_72026,0
cxcon_72029,1
cxcon_72032,0
cxcon_72035,0
cxcon_72038,0
cxcon_72041,0
cxcon_72044,0
cxcon_72047,0
cxcon_72050,0
cxcon_72053,1
cxcon_72056,0
cxcon_72059,0
cxcon_72062,1
cxcon_72065,0
cxcon_72068,0
cxcon_72071,0
cxcon_72074,1
cxcon_72077,0
cxcon_72080,0
cxcon_72083,0
cxcon_72086,0
cxcon_72089,0
cxcon_72092,0
cxcon_72095,0
cxcon_72098,0
cxcon_72101,0
cxcon_72104,0
cxcon_72107,0
cxcon_72110,0
cxcon_72113,1
cxcon_72116,0
cxcon_72119,1
cxcon_72122,0
cxcon_72125,0
cxcon_72128,0
cxcon_72131,0
cxcon_72134,1
cxcon_72137,0
cxcon_72140,0
cxcon_72143,0
cxcon_72146,0
cxcon_72149,0
cxcon_72152,0
cxcon_72155,0
cxcon_72158,0
cxcon_72161,0
cxcon_72164,0
cxcon_72167,0
cxcon_72170,0
cxcon_72173,0
cxcon_72176,0
cxcon_72179,0
cxcon_72182,0
cxcon_72185,0
cxcon_72188,1
cxcon_72191,1
cxcon_72194,1
cxcon_72197,0
cxcon_72200,0
cxcon_72203,0
cxcon_72206,0
cxcon_72209,0
cxcon_72212,0
cxcon_72215,0
cxcon_72218,0
cxcon_72221,0
cxcon_72224,1
cxcon_72227,0
cxcon_72230,0
cxcon_72233,0
cxcon_72236,1
cxcon_72239,1
cxcon_72242,0
cxcon_72245,0
cxcon_72248,0
cxcon_72251,0
cxcon_72254,0
cxcon_72257,1
cxcon_72260,0
cxcon_72263,1
cxcon_72266,0
cxcon_72269,0
cxcon_72272,0
cxcon_72275,0
cxcon_72278,0
cxcon_72281,0
cxcon_72284,0
cxcon_72287,0
cxcon_72290,0
cxcon_72293,0
cxcon_72296,0
cxcon_72299,0
cxcon_72302,1
cxcon_72305,0
cxcon_72308,0
cxcon_72311,0
cxcon_72314,1
cxcon_72317,0
cxcon_72320,1
cxcon_72323,0
cxcon_72326,0
cxcon_72329,0
cxcon_72332,0
cxcon_72335,0
cxcon_72338,0
cxcon_72341,0
cxcon_72344,0
cxcon_72347,0
cxcon_72350,0
cxcon_72353,0
cxcon_72356,0
cxcon_72359,0
cxcon_72362,0
cxcon_72365,1
cxcon_72368,1
cxcon_72371,0
cxcon_72374,0
cxcon_72377,1
cxcon_72380,0
cxcon_72383,0
cxcon_72386,0
cxcon_72389,0
cxcon_72392,1
cxcon_72395,1
cxcon_72398,0
cxcon_72401,0
cxcon_72404,1
cxcon_72407,0
cxcon_72410,0
cxcon_72413,0
cxcon_72416,1
cxcon_72419,0
cxcon_72422,0
cxcon_72425,0
cxcon_72428,0
cxcon_72431,1
cxcon_72434,0
cxcon_72437,0
cxcon_72440,0
cxcon_72443,0
cxcon_72446,1
cxcon_72449,0
cxcon_72452,0
cxcon_72455,0
cxcon_72458,0
cxcon_72461,0
cxcon_72464,0
cxcon_72467,0
cxcon_72470,1
cxcon_72473,0
cxcon_72476,0
cxcon_72479,0
cxcon_72482,0
cxcon_72485,0
cxcon_72488,0
cxcon_72491,0
cxcon_72494,1
cxcon_72497,0
cxcon_72500,0
cxcon_72503,1
cxcon_72506,1
cxcon_72509,0
cxcon_72512,0
cxcon_72515,0
cxcon_72518,0
cxcon_72521,0
cxcon_72524,0
cxcon_72527,0
cxcon_72530,0
cxcon_72533,0
cxcon_72536,0
cxcon_72539,1
cxcon_72542,0
cxcon_72545,0
cxcon_72548,1
cxcon_72551,0
cxcon_72554,0
cxcon_72557,0
cxcon_72560,1
cxcon_72563,0
cxcon_72566,0
cxcon_72569,0
cxcon_72572,0
cxcon_72575,1
cxcon_72578,0
cxcon_72581,0
cxcon_72584,0
cxcon_72587,0
cxcon_72590,0
cxcon_72593,0
cxcon_72596,0
cxcon_72599,2
cxcon_72602,0
cxcon_72605,1
cxcon_72608,0
cxcon_72611,0
cxcon_72614,0
cxcon_72617,0
cxcon_72620,0
cxcon_72623,0
cxcon_72626,0
cxcon_72629,0
cxcon_72632,0
cxcon_72635,0
cxcon_72638,0
cxcon_72641,0
cxcon_72644,1
cxcon_72647,0
cxcon_72650,0
cxcon_72653,0
cxcon_72656,0
cxcon_72659,0
cxcon_72662,0
cxcon_72665,0
cxcon_72668,0
cxcon_72671,0
cxcon_72674,0
cxcon_72677,0
cxcon_72680,0
cxcon_72683,0
cxcon_72686,0
cxcon_72689,1
cxcon_72692,0
cxcon_72695,0
cxcon_72698,0
cxcon_72701,0
cxcon_72704,0
cxcon_72707,0
cxcon_72710,0
cxcon_72713,0
cxcon_72716,0
cxcon_72719,0
cxcon_72722,0
cxcon_72725,0
cxcon_72728,0
cxcon_72731,0
cxcon_72734,0
cxcon_72737,0
cxcon_72740,0
cxcon_72743,1
cxcon_72746,0
cxcon_72749,1
cxcon_72752,1
cxcon_72755,0
cxcon_72758,0
cxcon_72761,1
cxcon_72764,0
cxcon_72767,1
cxcon_72770,0
cxcon_72773,0
cxcon_72776,1
cxcon_72779,0
cxcon_72782,0
cxcon_72785,0
cxcon_72788,0
cxcon_72791,0
cxcon_72794,0
cxcon_72797,0
cxcon_72800,0
cxcon_72803,1
cxcon_72806,0
cxcon_72809,0
cxcon_72812,1
cxcon_72815,0
cxcon_72818,0
cxcon_72821,0
cxcon_72824,0
cxcon_72827,0
cxcon_72830,0
cxcon_72833,1
cxcon_72836,0
cxcon_72839,0
cxcon_72842,0
cxcon_72845,0
cxcon_72848,0
cxcon_72851,0
cxcon_72854,0
cxcon_72857,0
cxcon_72860,1
cxcon_72863,0
cxcon_72866,0
cxcon_72869,0
cxcon_72872,0
cxcon_72875,0
cxcon_72878,0
cxcon_72881,1
cxcon_72884,0
cxcon_72887,0
cxcon_72890,0
cxcon_72893,0
cxcon_72896,0
cxcon_72899,0
cxcon_72902,1
cxcon_72905,0
cxcon_72908,0
cxcon_72911,0
cxcon_72914,0
cxcon_72917,0
cxcon_72920,0
cxcon_72923,0
cxcon_72926,1
cxcon_72929,0
cxcon_72932,1
cxcon_72935,0
cxcon_72938,0
cxcon_72941,0
cxcon_72944,0
cxcon_72947,0
cxcon_72950,0
cxcon_72953,0
cxcon_72956,1
cxcon_72959,0
cxcon_72962,0
cxcon_72965,0
cxcon_72968,0
cxcon_72971,0
cxcon_72974,1
cxcon_72977,0
cxcon_72980,1
cxcon_72983,1
cxcon_72986,0
cxcon_72989,0
cxcon_72992,0
cxcon_72995,0
cxcon_72998,0
cxcon_73001,0
cxcon_73004,1
cxcon_73007,1
cxcon_73010,0
cxcon_73013,0
cxcon_73016,0
cxcon_73019,1
cxcon_73022,0
cxcon_73025,0
cxcon_73028,0
cxcon_73031,0
cxcon_73034,0
cxcon_73037,0
cxcon_73040,0
cxcon_73043,0
cxcon_73046,1
cxcon_73049,0
cxcon_73052,0
cxcon_73055,1
cxcon_73058,1
cxcon_73061,0
cxcon_73064,0
cxcon_73067,0
cxcon_73070,0
cxcon_73073,0
cxcon_73076,0
cxcon_73079,0
cxcon_73082,1
cxcon_73085,0
cxcon_73088,0
cxcon_73091,0
cxcon_73094,0
cxcon_73097,0
cxcon_73100,0
cxcon_73103,0
cxcon_73106,0
cxcon_73109,1
cxcon_73112,0
cxcon_73115,0
cxcon_73118,0
cxcon_73121,0
cxcon_73124,1
cxcon_73127,0
cxcon_73130,0
cxcon_73133,0
cxcon_73136,1
cxcon_73139,0
cxcon_73142,0
cxcon_73145,0
cxcon_73148,0
cxcon_73151,0
cxcon_73154,1
cxcon_73157,0
cxcon_73160,0
cxcon_73163,0
cxcon_73166,0
cxcon_73169,0
cxcon_73172,1
cxcon_73175,0
cxcon_73178,1
cxcon_73181,0
cxcon_73184,0
cxcon_73187,0
cxcon_73190,0
cxcon_73193,0
cxcon_73196,0
cxcon_73199,0
cxcon_73202,1
cxcon_73205,0
cxcon_73208,0
cxcon_73211,0
cxcon_73214,0
cxcon_73217,0
cxcon_73220,0
cxcon_73223,0
cxcon_73226,0
cxcon_73229,0
cxcon_73232,0
cxcon_73235,0
cxcon_73238,0
cxcon_73241,0
cxcon_73244,1
cxcon_73247,0
cxcon_73250,0
cxcon_73253,0
cxcon_73256,0
cxcon_73259,0
cxcon_73262,0
cxcon_73265,0
cxcon_73268,0
cxcon_73271,0
cxcon_73274,1
cxcon_73277,0
cxcon_73280,0
cxcon_73283,0
cxcon_73286,0
cxcon_73289,0
cxcon_73292,0
cxcon_73295,0
cxcon_73298,1
cxcon_73301,0
cxcon_73304,0
cxcon_73307,0
cxcon_73310,0
cxcon_73313,0
cxcon_73316,0
cxcon_73319,1
cxcon_73322,0
cxcon_73325,0
cxcon_73328,0
cxcon_73331,0
cxcon_73334,0
cxcon_73337,0
cxcon_73340,1
cxcon_73343,0
cxcon_73346,0
cxcon_73349,1
cxcon_73352,0
cxcon_73355,1
cxcon_73358,0
cxcon_73361,1
cxcon_73364,1
cxcon_73367,0
cxcon_73370,1
cxcon_73373,0
cxcon_73376,1
cxcon_73379,0
cxcon_73382,0
cxcon_73385,1
cxcon_73388,0
cxcon_73391,1
cxcon_73394,0
cxcon_73397,1
cxcon_73400,0
cxcon_73403,0
cxcon_73406,0
cxcon_73409,0
cxcon_73412,0
cxcon_73415,0
cxcon_73418,1
cxcon_73421,0
cxcon_73424,1
cxcon_73427,0
cxcon_73430,0
cxcon_73433,1
cxcon_73436,0
cxcon_73439,0
cxcon_73442,0
cxcon_73445,0
cxcon_73448,0
cxcon_73451,0
cxcon_73454,0
cxcon_73457,0
cxcon_73460,0
cxcon_73463,1
cxcon_73466,0
cxcon_73469,0
cxcon_73472,0
cxcon_73475,1
cxcon_73478,2
cxcon_73481,0
cxcon_73484,1
cxcon_73487,0
cxcon_73490,0
cxcon_73493,1
cxcon_73496,0
cxcon_73499,0
cxcon_73502,1
cxcon_73505,0
cxcon_73508,0
cxcon_73511,1
cxcon_73514,0
cxcon_73517,0
cxcon_73520,0
cxcon_73523,0
cxcon_73526,0
cxcon_73529,0
cxcon_73532,0
cxcon_73535,0
cxcon_73538,1
cxcon_73541,0
cxcon_73544,0
cxcon_73547,0
cxcon_73550,1
cxcon_73553,0
cxcon_73556,1
cxcon_73559,0
cxcon_73562,0
cxcon_73565,0
cxcon_73568,0
cxcon_73571,0
cxcon_73574,1
cxcon_73577,0
cxcon_73580,0
cxcon_73583,0
cxcon_73586,0
cxcon_73589,0
cxcon_73592,0
cxcon_73595,0
cxcon_73598,1
cxcon_73601,0
cxcon_73604,0
cxcon_73607,0
cxcon_73610,0
cxcon_73613,0
cxcon_73616,0
cxcon_73619,0
cxcon_73622,0
cxcon_73625,1
cxcon_73628,0
cxcon_73631,0
cxcon_73634,0
cxcon_73637,0
cxcon_73640,0
cxcon_73643,0
cxcon_73646,0
cxcon_73649,1
cxcon_73652,0
cxcon_73655,0
cxcon_73658,0
cxcon_73661,0
cxcon_73664,1
cxcon_73667,0
cxcon_73670,1
cxcon_73673,1
cxcon_73676,1
cxcon_73679,0
cxcon_73682,1
cxcon_73685,0
cxcon_73688,0
cxcon_73691,1
cxcon_73694,0
cxcon_73697,0
cxcon_73700,0
cxcon_73703,0
cxcon_73706,0
cxcon_73709,0
cxcon_73712,1
cxcon_73715,0
cxcon_73718,0
cxcon_73721,0
cxcon_73724,0
cxcon_73727,0
cxcon_73730,1
cxcon_73733,0
cxcon_73736,1
cxcon_73739,0
cxcon_73742,0
cxcon_73745,0
cxcon_73748,0
cxcon_73751,1
cxcon_73754,0
cxcon_73757,1
cxcon_73760,0
cxcon_73763,0
cxcon_73766,1
cxcon_73769,1
cxcon_73772,1
cxcon_73775,1
cxcon_73778,0
cxcon_73781,0
cxcon_73784,0
cxcon_73787,0
cxcon_73790,0
cxcon_73793,1
cxcon_73796,0
cxcon_73799,1
cxcon_73802,0
cxcon_73805,0
cxcon_73808,1
cxcon_73811,0
cxcon_73814,0
cxcon_73817,0
cxcon_73820,0
cxcon_73823,0
cxcon_73826,0
cxcon_73829,0
cxcon_73832,0
cxcon_73835,0
cxcon_73838,1
cxcon_73841,0
cxcon_73844,0
cxcon_73847,0
cxcon_73850,1
cxcon_73853,0
cxcon_73856,0
cxcon_73859,1
cxcon_73862,0
cxcon_73865,0
cxcon_73868,0
cxcon_73871,0
cxcon_73874,1
cxcon_73877,1
cxcon_73880,0
cxcon_73883,0
cxcon_73886,1
cxcon_73889,0
cxcon_73892,1
cxcon_73895,1
cxcon_73898,0
cxcon_73901,0
cxcon_73904,0
cxcon_73907,0
cxcon_73910,0
cxcon_73913,0
cxcon_73916,0
cxcon_73919,0
cxcon_73922,0
cxcon_73925,0
cxcon_73928,0
cxcon_73931,0
cxcon_73934,0
cxcon_73937,1
cxcon_73940,1
cxcon_73943,0
cxcon_73946,0
cxcon_73949,0
cxcon_73952,1
cxcon_73955,0
cxcon_73958,0
cxcon_73961,0
cxcon_73964,0
cxcon_73967,0
cxcon_73970,0
cxcon_73973,0
cxcon_73976,0
cxcon_73979,0
cxcon_73982,1
cxcon_73985,0
cxcon_73988,1
cxcon_73991,0
cxcon_73994,0
cxcon_73997,1
cxcon_74000,0
cxcon_74003,0
cxcon_74006,0
cxcon_74009,0
cxcon_74012,0
cxcon_74015,0
cxcon_74018,0
cxcon_74021,0
cxcon_74024,0
cxcon_74027,0
cxcon_74030,0
cxcon_74033,0
cxcon_74036,0
cxcon_74039,0
cxcon_74042,0
cxcon_74045,0
cxcon_74048,0
cxcon_74051,1
cxcon_74054,0
cxcon_74057,0
cxcon_74060,1
cxcon_74063,0
cxcon_74066,0
cxcon_74069,0
cxcon_74072,0
cxcon_74075,1
cxcon_74078,0
cxcon_74081,0
cxcon_74084,0
cxcon_74087,1
cxcon_74090,0
cxcon_74093,0
cxcon_74096,0
cxcon_74099,0
cxcon_74102,0
cxcon_74105,0
cxcon_74108,0
cxcon_74111,0
cxcon_74114,0
cxcon_74117,0
cxcon_74120,1
cxcon_74123,1
cxcon_74126,0
cxcon_74129,0
cxcon_74132,0
cxcon_74135,0
cxcon_74138,0
cxcon_74141,0
cxcon_74144,0
cxcon_74147,0
cxcon_74150,0
cxcon_74153,1
cxcon_74156,1
cxcon_74159,0
cxcon_74162,0
cxcon_74165,1
cxcon_74168,0
cxcon_74171,1
cxcon_74174,0
cxcon_74177,0
cxcon_74180,0
cxcon_74183,0
cxcon_74186,0
cxcon_74189,0
cxcon_74192,1
cxcon_74195,0
cxcon_74198,0
cxcon_74201,0
cxcon_74204,0
cxcon_74207,0
cxcon_74210,0
cxcon_74213,0
cxcon_74216,0
cxcon_74219,0
cxcon_74222,0
cxcon_74225,0
cxcon_74228,0
cxcon_74231,0
cxcon_74234,0
cxcon_74237,0
cxcon_74240,1
cxcon_74243,1
cxcon_74246,0
cxcon_74249,1
cxcon_74252,0
cxcon_74255,0
cxcon_74258,0
cxcon_74261,0
cxcon_74264,0
cxcon_74267,0
cxcon_74270,0
cxcon_74273,0
cxcon_74276,0
cxcon_74279,0
cxcon_74282,0
cxcon_74285,0
cxcon_74288,0
cxcon_74291,0
cxcon_74294,0
cxcon_74297,0
cxcon_74300,0
cxcon_74303,1
cxcon_74306,0
cxcon_74309,0
cxcon_74312,1
cxcon_74315,0
cxcon_74318,0
cxcon_74321,0
cxcon_74324,0
cxcon_74327,0
cxcon_74330,0
cxcon_74333,0
cxcon_74336,0
cxcon_74339,0
cxcon_74342,0
cxcon_74345,0
cxcon_74348,0
cxcon_74351,0
cxcon_74354,1
cxcon_74357,0
cxcon_74360,0
cxcon_74363,0
cxcon_74366,0
cxcon_74369,0
cxcon_74372,0
cxcon_74375,0
cxcon_74378,0
cxcon_74381,0
cxcon_74384,0
cxcon_74387,0
cxcon_74390,0
cxcon_74393,1
cxcon_74396,0
cxcon_74399,1
cxcon_74402,0
cxcon_74405,0
cxcon_74408,0
cxcon_74411,0
cxcon_74414,0
cxcon_74417,1
